distance	distance_range(bp)	count.Inner	count.Outer	count.Right	count.Left	sum	log10count.Inner	log10count.Outer	log10count.Right	log10count.Left	log10sum	proportion.Inner	proportion.Outer	proportion.Right	proportion.Left	allpossible_sumcount	prob	log10prob	count_per_chr.chr1	count_per_chr.chr10	count_per_chr.chr11	count_per_chr.chr12	count_per_chr.chr13	count_per_chr.chr14	count_per_chr.chr15	count_per_chr.chr16	count_per_chr.chr17	count_per_chr.chr18	count_per_chr.chr19	count_per_chr.chr2	count_per_chr.chr20	count_per_chr.chr21	count_per_chr.chr22	count_per_chr.chr3	count_per_chr.chr4	count_per_chr.chr5	count_per_chr.chr6	count_per_chr.chr7	count_per_chr.chr8	count_per_chr.chr9	count_per_chr.chrX	count_per_chr.chrY	allpossible_count_per_chr.chr1	allpossible_count_per_chr.chr10	allpossible_count_per_chr.chr11	allpossible_count_per_chr.chr12	allpossible_count_per_chr.chr13	allpossible_count_per_chr.chr14	allpossible_count_per_chr.chr15	allpossible_count_per_chr.chr16	allpossible_count_per_chr.chr17	allpossible_count_per_chr.chr18	allpossible_count_per_chr.chr19	allpossible_count_per_chr.chr2	allpossible_count_per_chr.chr20	allpossible_count_per_chr.chr21	allpossible_count_per_chr.chr22	allpossible_count_per_chr.chr3	allpossible_count_per_chr.chr4	allpossible_count_per_chr.chr5	allpossible_count_per_chr.chr6	allpossible_count_per_chr.chr7	allpossible_count_per_chr.chr8	allpossible_count_per_chr.chr9	allpossible_count_per_chr.chrX	allpossible_count_per_chr.chrY	prob_per_chr.chr1	prob_per_chr.chr10	prob_per_chr.chr11	prob_per_chr.chr12	prob_per_chr.chr13	prob_per_chr.chr14	prob_per_chr.chr15	prob_per_chr.chr16	prob_per_chr.chr17	prob_per_chr.chr18	prob_per_chr.chr19	prob_per_chr.chr2	prob_per_chr.chr20	prob_per_chr.chr21	prob_per_chr.chr22	prob_per_chr.chr3	prob_per_chr.chr4	prob_per_chr.chr5	prob_per_chr.chr6	prob_per_chr.chr7	prob_per_chr.chr8	prob_per_chr.chr9	prob_per_chr.chrX	prob_per_chr.chrY	log10prob_per_chr.chr1	log10prob_per_chr.chr10	log10prob_per_chr.chr11	log10prob_per_chr.chr12	log10prob_per_chr.chr13	log10prob_per_chr.chr14	log10prob_per_chr.chr15	log10prob_per_chr.chr16	log10prob_per_chr.chr17	log10prob_per_chr.chr18	log10prob_per_chr.chr19	log10prob_per_chr.chr2	log10prob_per_chr.chr20	log10prob_per_chr.chr21	log10prob_per_chr.chr22	log10prob_per_chr.chr3	log10prob_per_chr.chr4	log10prob_per_chr.chr5	log10prob_per_chr.chr6	log10prob_per_chr.chr7	log10prob_per_chr.chr8	log10prob_per_chr.chr9	log10prob_per_chr.chrX	log10prob_per_chr.chrY
7.250	15,848,932~19,952,623	163	178	190	183	714	2.212	2.250	2.279	2.262	2.854	0.228	0.249	0.266	0.256	2.669E+09	6.519E-14	-13.186	6.000E+01	3.200E+01	2.600E+01	2.700E+01	1.900E+01	2.300E+01	2.200E+01	1.900E+01	2.000E+01	1.900E+01	1.100E+01	8.000E+01	1.600E+01	7.000E+00	8.000E+00	4.400E+01	4.100E+01	5.700E+01	3.300E+01	4.400E+01	3.800E+01	2.100E+01	4.700E+01	0.000E+00	2.315E+08	1.178E+08	1.172E+08	1.161E+08	9.739E+07	8.957E+07	8.475E+07	7.257E+07	6.341E+07	6.029E+07	4.135E+07	2.254E+08	4.524E+07	3.035E+07	3.352E+07	1.802E+08	1.734E+08	1.631E+08	1.533E+08	1.414E+08	1.286E+08	1.234E+08	1.375E+08	4.159E+07	6.317E-14	6.622E-14	5.405E-14	5.669E-14	4.754E-14	6.258E-14	6.326E-14	6.380E-14	7.686E-14	7.679E-14	6.483E-14	8.648E-14	8.618E-14	5.621E-14	5.816E-14	5.949E-14	5.763E-14	8.515E-14	5.245E-14	7.585E-14	7.202E-14	4.146E-14	8.330E-14	0.000E+00	-13.200	-13.179	-13.267	-13.247	-13.323	-13.204	-13.199	-13.195	-13.114	-13.115	-13.188	-13.063	-13.065	-13.250	-13.235	-13.226	-13.239	-13.070	-13.280	-13.120	-13.143	-13.382	-13.079	-100.000
7.350	19,952,623~25,118,864	192	207	224	180	803	2.283	2.316	2.350	2.255	2.905	0.239	0.258	0.279	0.224	2.558E+09	6.075E-14	-13.216	8.300E+01	3.800E+01	3.500E+01	3.600E+01	1.400E+01	2.400E+01	1.900E+01	2.300E+01	1.500E+01	2.100E+01	6.000E+00	9.100E+01	5.000E+00	1.000E+00	7.000E+00	4.300E+01	6.300E+01	5.900E+01	4.800E+01	3.800E+01	3.200E+01	5.000E+01	5.200E+01	0.000E+00	2.269E+08	1.131E+08	1.126E+08	1.115E+08	9.278E+07	8.496E+07	8.014E+07	6.797E+07	5.881E+07	5.569E+07	3.674E+07	2.208E+08	4.064E+07	2.574E+07	2.892E+07	1.756E+08	1.688E+08	1.585E+08	1.487E+08	1.368E+08	1.240E+08	1.188E+08	1.329E+08	3.699E+07	7.082E-14	6.501E-14	6.016E-14	6.252E-14	2.921E-14	5.468E-14	4.589E-14	6.550E-14	4.937E-14	7.299E-14	3.161E-14	7.977E-14	2.382E-14	7.519E-15	4.686E-14	4.739E-14	7.226E-14	7.204E-14	6.247E-14	5.379E-14	4.996E-14	8.145E-14	7.575E-14	0.000E+00	-13.150	-13.187	-13.221	-13.204	-13.535	-13.262	-13.338	-13.184	-13.307	-13.137	-13.500	-13.098	-13.623	-14.124	-13.329	-13.324	-13.141	-13.142	-13.204	-13.269	-13.301	-13.089	-13.121	-100.000
7.450	25,118,864~31,622,777	204	205	226	206	841	2.310	2.312	2.354	2.314	2.925	0.243	0.244	0.269	0.245	2.419E+09	5.345E-14	-13.272	7.300E+01	5.100E+01	3.700E+01	3.500E+01	1.600E+01	2.600E+01	2.500E+01	2.200E+01	2.100E+01	3.200E+01	1.700E+01	8.400E+01	1.400E+01	1.000E+00	5.000E+00	5.700E+01	5.300E+01	5.700E+01	3.300E+01	3.800E+01	4.100E+01	5.000E+01	5.300E+01	0.000E+00	2.211E+08	1.074E+08	1.068E+08	1.057E+08	8.699E+07	7.917E+07	7.435E+07	6.217E+07	5.301E+07	4.989E+07	3.095E+07	2.150E+08	3.484E+07	1.995E+07	2.312E+07	1.698E+08	1.630E+08	1.527E+08	1.429E+08	1.310E+08	1.182E+08	1.130E+08	1.271E+08	3.119E+07	5.077E-14	7.304E-14	5.326E-14	5.093E-14	2.828E-14	5.050E-14	5.170E-14	5.441E-14	6.091E-14	9.861E-14	8.447E-14	6.007E-14	6.178E-14	7.708E-15	3.325E-14	5.160E-14	5.000E-14	5.738E-14	3.550E-14	4.462E-14	5.334E-14	6.801E-14	6.412E-14	0.000E+00	-13.294	-13.136	-13.274	-13.293	-13.549	-13.297	-13.287	-13.264	-13.215	-13.006	-13.073	-13.221	-13.209	-14.113	-13.478	-13.287	-13.301	-13.241	-13.450	-13.351	-13.273	-13.167	-13.193	-100.000
7.550	31,622,777~39,810,717	185	187	211	224	807	2.267	2.272	2.324	2.350	2.907	0.229	0.232	0.261	0.278	2.244E+09	4.392E-14	-13.357	6.700E+01	4.600E+01	4.200E+01	3.200E+01	1.900E+01	2.600E+01	1.800E+01	2.700E+01	3.000E+01	1.400E+01	1.500E+01	7.200E+01	1.400E+01	0.000E+00	0.000E+00	5.100E+01	6.300E+01	6.200E+01	4.800E+01	4.500E+01	3.900E+01	2.900E+01	4.800E+01	0.000E+00	2.138E+08	1.001E+08	9.953E+07	9.837E+07	7.969E+07	7.187E+07	6.705E+07	5.487E+07	4.571E+07	4.260E+07	2.365E+07	2.077E+08	2.754E+07	1.265E+07	1.582E+07	1.625E+08	1.557E+08	1.454E+08	1.356E+08	1.237E+08	1.109E+08	1.057E+08	1.198E+08	2.389E+07	3.828E-14	5.615E-14	5.154E-14	3.973E-14	2.912E-14	4.418E-14	3.279E-14	6.009E-14	8.015E-14	4.014E-14	7.747E-14	4.233E-14	6.208E-14	0.000E+00	0.000E+00	3.832E-14	4.943E-14	5.207E-14	4.322E-14	4.444E-14	4.296E-14	3.350E-14	4.894E-14	0.000E+00	-13.417	-13.251	-13.288	-13.401	-13.536	-13.355	-13.484	-13.221	-13.096	-13.396	-13.111	-13.373	-13.207	-100.000	-100.000	-13.417	-13.306	-13.283	-13.364	-13.352	-13.367	-13.475	-13.310	-100.000
7.650	39,810,717~50,118,723	185	191	185	177	738	2.267	2.281	2.267	2.248	2.868	0.251	0.259	0.251	0.240	2.024E+09	3.538E-14	-13.451	5.900E+01	3.800E+01	4.200E+01	2.700E+01	2.300E+01	1.700E+01	1.500E+01	2.000E+01	2.100E+01	1.000E+01	1.300E+01	8.700E+01	9.000E+00	0.000E+00	0.000E+00	5.000E+01	5.700E+01	6.100E+01	4.300E+01	3.100E+01	3.800E+01	1.700E+01	5.900E+01	1.000E+00	2.046E+08	9.087E+07	9.034E+07	8.918E+07	7.050E+07	6.268E+07	5.786E+07	4.569E+07	3.653E+07	3.341E+07	1.446E+07	1.985E+08	1.836E+07	3.462E+06	6.636E+06	1.534E+08	1.465E+08	1.362E+08	1.264E+08	1.145E+08	1.017E+08	9.655E+07	1.106E+08	1.471E+07	2.798E-14	4.057E-14	4.510E-14	2.937E-14	3.165E-14	2.631E-14	2.515E-14	4.247E-14	5.577E-14	2.904E-14	8.721E-14	4.251E-14	4.756E-14	0.000E+00	0.000E+00	3.163E-14	3.775E-14	4.343E-14	3.299E-14	2.627E-14	3.625E-14	1.708E-14	5.175E-14	6.597E-15	-13.553	-13.392	-13.346	-13.532	-13.500	-13.580	-13.599	-13.372	-13.254	-13.537	-13.059	-13.371	-13.323	-100.000	-100.000	-13.500	-13.423	-13.362	-13.482	-13.581	-13.441	-13.767	-13.286	-14.181
7.750	50,118,723~63,095,734	159	148	140	157	604	2.201	2.170	2.146	2.196	2.781	0.263	0.245	0.232	0.260	1.759E+09	2.646E-14	-13.577	5.700E+01	3.200E+01	4.100E+01	3.100E+01	1.500E+01	1.100E+01	1.200E+01	1.900E+01	5.000E+00	9.000E+00	1.000E+00	6.600E+01	5.000E+00	0.000E+00	0.000E+00	6.800E+01	4.100E+01	3.800E+01	3.200E+01	3.400E+01	2.900E+01	2.300E+01	3.500E+01	0.000E+00	1.930E+08	7.930E+07	7.877E+07	7.762E+07	5.894E+07	5.112E+07	4.630E+07	3.412E+07	2.496E+07	2.184E+07	2.895E+06	1.870E+08	6.791E+06	0.000E+00	0.000E+00	1.418E+08	1.349E+08	1.247E+08	1.149E+08	1.029E+08	9.013E+07	8.498E+07	9.904E+07	3.139E+06	2.276E-14	3.110E-14	4.011E-14	3.078E-14	1.961E-14	1.658E-14	1.997E-14	4.291E-14	1.544E-14	3.175E-14	2.662E-14	2.720E-14	5.673E-14	0.000E+00	0.000E+00	3.696E-14	2.342E-14	2.349E-14	2.146E-14	2.546E-14	2.479E-14	2.086E-14	2.723E-14	0.000E+00	-13.643	-13.507	-13.397	-13.512	-13.707	-13.780	-13.700	-13.367	-13.811	-13.498	-13.575	-13.565	-13.246	0.000	0.000	-13.432	-13.630	-13.629	-13.668	-13.594	-13.606	-13.681	-13.565	-100.000
7.850	63,095,734~79,432,823	122	117	121	123	483	2.086	2.068	2.083	2.090	2.684	0.253	0.242	0.251	0.255	1.470E+09	2.012E-14	-13.696	4.400E+01	1.600E+01	3.000E+01	2.300E+01	1.200E+01	1.000E+01	7.000E+00	1.400E+01	7.000E+00	3.000E+00	0.000E+00	5.300E+01	0.000E+00	0.000E+00	0.000E+00	3.900E+01	3.500E+01	4.100E+01	3.000E+01	3.200E+01	2.400E+01	3.000E+01	3.300E+01	0.000E+00	1.785E+08	6.474E+07	6.421E+07	6.306E+07	4.438E+07	3.655E+07	3.174E+07	1.956E+07	1.040E+07	7.283E+06	0.000E+00	1.724E+08	0.000E+00	0.000E+00	0.000E+00	1.272E+08	1.204E+08	1.101E+08	1.003E+08	8.834E+07	7.557E+07	7.042E+07	8.448E+07	0.000E+00	1.509E-14	1.513E-14	2.860E-14	2.233E-14	1.655E-14	1.674E-14	1.350E-14	4.381E-14	4.120E-14	2.521E-14	0.000E+00	1.882E-14	0.000E+00	0.000E+00	0.000E+00	1.876E-14	1.780E-14	2.279E-14	1.830E-14	2.217E-14	1.944E-14	2.608E-14	2.391E-14	0.000E+00	-13.821	-13.820	-13.544	-13.651	-13.781	-13.776	-13.870	-13.358	-13.385	-13.598	0.000	-13.725	0.000	0.000	0.000	-13.727	-13.750	-13.642	-13.737	-13.654	-13.711	-13.584	-13.621	0.000
7.950	79,432,823~100,000,000	86	85	85	85	341	1.934	1.929	1.929	1.929	2.533	0.252	0.249	0.249	0.249	1.140E+09	1.454E-14	-13.837	4.500E+01	3.100E+01	1.600E+01	1.200E+01	1.000E+00	1.000E+00	0.000E+00	3.000E+00	0.000E+00	0.000E+00	0.000E+00	4.500E+01	0.000E+00	0.000E+00	0.000E+00	3.400E+01	2.000E+01	2.200E+01	2.600E+01	1.900E+01	1.300E+01	2.300E+01	3.000E+01	0.000E+00	1.601E+08	4.641E+07	4.588E+07	4.473E+07	2.604E+07	1.822E+07	1.341E+07	1.230E+06	0.000E+00	0.000E+00	0.000E+00	1.541E+08	0.000E+00	0.000E+00	0.000E+00	1.089E+08	1.020E+08	9.179E+07	8.199E+07	7.001E+07	5.724E+07	5.209E+07	6.615E+07	0.000E+00	1.366E-14	3.248E-14	1.696E-14	1.304E-14	1.867E-15	2.668E-15	0.000E+00	1.186E-13	0.000E+00	0.000E+00	0.000E+00	1.420E-14	0.000E+00	0.000E+00	0.000E+00	1.518E-14	9.531E-15	1.165E-14	1.542E-14	1.319E-14	1.104E-14	2.147E-14	2.205E-14	0.000E+00	-13.864	-13.488	-13.771	-13.885	-14.729	-14.574	-100.000	-12.926	0.000	0.000	0.000	-13.848	0.000	0.000	0.000	-13.819	-14.021	-13.934	-13.812	-13.880	-13.957	-13.668	-13.657	0.000
8.050	100,000,000~125,892,541	54	68	58	67	247	1.732	1.833	1.763	1.826	2.393	0.219	0.275	0.235	0.271	7.844E+08	1.216E-14	-13.915	3.800E+01	1.100E+01	1.700E+01	7.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	3.300E+01	0.000E+00	0.000E+00	0.000E+00	3.000E+01	1.500E+01	1.500E+01	2.500E+01	1.900E+01	1.300E+01	8.000E+00	1.600E+01	0.000E+00	1.370E+08	2.333E+07	2.280E+07	2.165E+07	2.968E+06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.310E+08	0.000E+00	0.000E+00	0.000E+00	8.582E+07	7.895E+07	6.871E+07	5.891E+07	4.694E+07	3.416E+07	2.901E+07	4.307E+07	0.000E+00	1.071E-14	1.821E-14	2.879E-14	1.249E-14	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	9.729E-15	0.000E+00	0.000E+00	0.000E+00	1.350E-14	7.338E-15	8.431E-15	1.639E-14	1.563E-14	1.470E-14	1.065E-14	1.435E-14	0.000E+00	-13.970	-13.740	-13.541	-13.904	-100.000	0.000	0.000	0.000	0.000	0.000	0.000	-14.012	0.000	0.000	0.000	-13.870	-14.134	-14.074	-13.785	-13.806	-13.833	-13.973	-13.843	0.000
8.150	125,892,541~158,489,319	46	49	39	46	180	1.663	1.690	1.591	1.663	2.255	0.256	0.272	0.217	0.256	4.231E+08	1.305E-14	-13.884	4.500E+01	0.000E+00	2.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	4.800E+01	0.000E+00	0.000E+00	0.000E+00	2.900E+01	1.200E+01	8.000E+00	1.700E+01	8.000E+00	6.000E+00	0.000E+00	5.000E+00	0.000E+00	1.080E+08	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.019E+08	0.000E+00	0.000E+00	0.000E+00	5.677E+07	4.990E+07	3.966E+07	2.986E+07	1.788E+07	5.110E+06	0.000E+00	1.402E+07	0.000E+00	1.278E-14	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.444E-14	0.000E+00	0.000E+00	0.000E+00	1.567E-14	7.377E-15	6.188E-15	1.746E-14	1.372E-14	3.602E-14	0.000E+00	1.094E-14	0.000E+00	-13.893	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.840	0.000	0.000	0.000	-13.805	-14.132	-14.208	-13.758	-13.863	-13.443	0.000	-13.961	0.000
8.250	158,489,319~199,526,231	18	18	23	20	79	1.255	1.255	1.362	1.301	1.898	0.228	0.228	0.291	0.253	1.734E+08	1.110E-14	-13.955	3.300E+01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	2.800E+01	0.000E+00	0.000E+00	0.000E+00	1.300E+01	2.000E+00	1.000E+00	2.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	7.142E+07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	6.537E+07	0.000E+00	0.000E+00	0.000E+00	2.019E+07	1.333E+07	3.087E+06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.126E-14	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.044E-14	0.000E+00	0.000E+00	0.000E+00	1.569E-14	3.657E-15	7.893E-15	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-13.948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.981	0.000	0.000	0.000	-13.804	-14.437	-14.103	0.000	0.000	0.000	0.000	0.000	0.000
8.350	199,526,231~251,188,643	6	9	20	7	42	0.778	0.954	1.301	0.845	1.623	0.143	0.214	0.476	0.167	4.471E+07	1.818E-14	-13.740	2.200E+01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	2.000E+01	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	2.538E+07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.933E+07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.678E-14	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	2.003E-14	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	-13.775	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.698	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
